Traj_id,Time_list
17489,"[1470060258,1470060268,1470060278,1470060288,1470060298,1470060678,1470060688,1470060946,1470061370.0,1470062877,1470063137,1470063147,1470063157,1470063159,1470063169,1470063179,1470063189,1470063229,1470063354.5]"
17490,"[1470060265,1470060325,1470060335,1470060345,1470060355,1470060365,1470063315,1470063345,1470063581,1470063627,1470063654]"
17491,"[1470060855,1470060874,1470060943,1470063311,1470063319,1470063322,1470063355,1470063561,1470063571,1470063661]"
17492,"[1470060859,1470061348,1470061360,1470061370,1470061469.6666667,1470062516,1470062526,1470062831,1470062861,1470062871,1470062881,1470062891,1470063660]"
17493,"[1470060255,1470060265,1470060275,1470060675,1470060685,1470060715,1470060719,1470060720,1470060949,1470063276.5,1470063611.7142856]"
17494,"[1470060284,1470060290,1470060326,1470060336,1470060356,1470060359,1470061484,1470062474,1470062494,1470062514,1470062614,1470062642]"
17495,"[1470060263,1470060683,1470060913,1470061335,1470061365,1470061385,1470061481,1470061491,1470061511,1470063096]"
17496,"[1470060858,1470060868,1470060888,1470060897,1470060948,1470060957,1470060969,1470063320,1470063340,1470063582,1470063602]"
17497,"[1470060907,1470060913,1470060933,1470060958.0,1470063315,1470063365,1470063559,1470063567,1470063571,1470063576,1470063577,1470063582,1470063587,1470063592,1470063597,1470063603,1470063609]"
17498,"[1470060858,1470060868,1470060873,1470063332,1470063343,1470063353,1470063373,1470063564,1470063574,1470063624,1470063644,1470063665]"
17499,"[1470060852,1470060854,1470060874,1470060884,1470060889,1470060921,1470060941,1470063338.0,1470063424,1470063434,1470063444]"
17500,"[1470060255,1470060285,1470060303,1470060313,1470060338.0,1470063331,1470063341,1470063351,1470063371,1470063596.0,1470063631,1470063636,1470063638,1470063668]"
17501,"[1470060870,1470063318,1470063322,1470063327,1470063337,1470063347,1470063367,1470063633,1470063643,1470063658.0]"
17502,"[1470060855,1470060875,1470060895,1470060905,1470060915,1470060935,1470060949,1470063322.0,1470063347,1470063367,1470063567,1470063587,1470063591]"
17503,"[1470060297,1470060300,1470060682,1470060722,1470060930.0,1470060963,1470063320,1470063555,1470063585,1470063605,1470063645.0]"
17504,"[1470060259,1470060269,1470060696,1470060720.0,1470063334,1470063348,1470063359,1470063371,1470063373,1470063566]"
17505,"[1470060862,1470060872,1470060884,1470060894,1470060901,1470060954,1470063350.0,1470063556,1470063565,1470063616]"
17506,"[1470060870,1470060880,1470060890,1470060910,1470060920,1470060970,1470063317,1470063347,1470063548,1470063618]"
17507,"[1470060853,1470060933,1470063319,1470063339,1470063358.3333333,1470063372,1470063571,1470063585,1470063605,1470063610,1470063650]"
17508,"[1470060242,1470060243,1470060276,1470060284,1470060355,1470061465,1470062490,1470062500,1470062520,1470062525,1470062850,1470063146,1470063156,1470063522,1470063527.5]"
17509,"[1470060905.0,1470061367,1470061387,1470061482.0,1470062841,1470062989,1470063202,1470063212,1470063247,1470063288,1470063298]"
17510,"[1470060261,1470060271,1470060363,1470060373,1470063317,1470063327,1470063347,1470063351,1470063354,1470063358,1470063622,1470063631,1470063636,1470063646,1470063661]"
17511,"[1470060280.0,1470060295,1470060678,1470060950.5,1470061352.0,1470061454,1470061474,1470061504,1470062505.0,1470062516,1470062522,1470062885,1470063622,1470063626,1470063629]"
17512,"[1470060288,1470060330,1470060340,1470060350,1470061353,1470061473,1470061503,1470061523,1470061563,1470061613,1470061691]"
17513,"[1470060864,1470060877,1470060897,1470060907,1470060917,1470060942.0,1470061343,1470061355,1470061470.0,1470061575,1470061585,1470062418,1470062420]"
17514,"[1470060863,1470060873,1470060883,1470060933,1470060953,1470060956,1470063330,1470063340,1470063439,1470063479,1470063489]"
17515,"[1470060854,1470060857,1470060903,1470060922,1470060926,1470063333,1470063351,1470063361,1470063371,1470063572,1470063582,1470063592,1470063622,1470063652.0]"
17516,"[1470060856,1470060886,1470060896,1470060926,1470060961.0,1470061482,1470062495,1470063572,1470063612,1470063642]"
17517,"[1470060859,1470060892,1470060905,1470060915,1470060945,1470061334,1470061349,1470061356,1470061376,1470061466,1470062477,1470062537]"
17518,"[1470060886,1470061353.0,1470061458,1470062851,1470062891,1470063033,1470063053,1470063063,1470063093,1470063549]"
17519,"[1470060872,1470060902,1470060912,1470060922,1470060941,1470060961,1470060971,1470063288,1470063298,1470063529]"
17520,"[1470060285,1470060305,1470060924,1470060964,1470063372,1470063567.0,1470063579,1470063599,1470063619,1470063629,1470063649,1470063659]"
17521,"[1470060678,1470060688,1470060698,1470060708,1470060718,1470060728,1470060958,1470063258,1470063262,1470063556,1470063572,1470063592,1470063602,1470063637.0,1470063672]"
17522,"[1470060882,1470060892,1470060906,1470060946,1470060966,1470061361,1470061461,1470062475,1470062498,1470062518,1470062528,1470062848,1470062861,1470062871,1470063628]"
17523,"[1470060653,1470060680,1470060793,1470060926,1470060929,1470063314,1470063334,1470063620,1470063630,1470063650,1470063670]"
17524,"[1470060289,1470060691,1470060697,1470060712,1470060962,1470061347.5,1470061382,1470061506,1470061511,1470063647.0,1470063667.0]"
17525,"[1470061339.0,1470061359,1470061366,1470061367,1470061377,1470061464,1470062479,1470062499,1470062509,1470063585,1470063595,1470063635,1470063655]"
17526,"[1470060281.0,1470060679,1470060684,1470060692,1470060698,1470061377,1470061387,1470061458,1470062528,1470062891,1470063053,1470063063]"
17527,"[1470060878,1470060893.0,1470060918,1470060928,1470060957,1470063313,1470063553,1470063556,1470063559,1470063579,1470063599,1470063629,1470063649]"
17528,"[1470060910,1470060935,1470061361,1470062829,1470062842,1470062882,1470063167,1470063177,1470063207,1470063217]"
17529,"[1470060884,1470061350,1470061500,1470062482,1470062492,1470063560,1470063581,1470063591,1470063601,1470063611,1470063631,1470063660,1470063670]"
17530,"[1470060868,1470060888,1470060898,1470060908,1470060948,1470060968,1470063329,1470063343,1470063572,1470063652]"
17531,"[1470060863,1470060873,1470060875,1470060933,1470061345,1470061474,1470061484,1470061512,1470062526,1470063034,1470063470]"
17532,"[1470060869.0,1470060889,1470060909,1470060924.0,1470060939,1470060949,1470061461,1470061506,1470062483.0,1470063563,1470063580]"
17533,"[1470060861,1470060970,1470063317,1470063327,1470063357,1470063367,1470063566,1470063587,1470063602,1470063605,1470063615,1470063642,1470063662]"
17534,"[1470060861,1470060877,1470060907,1470060927,1470060957,1470060967,1470061337,1470061339,1470061465,1470061475,1470061495,1470062496.0,1470063025,1470063131,1470063514.5]"
17535,"[1470060260,1470060270,1470060290,1470060704,1470060714,1470060724,1470060913,1470060941.75,1470060968,1470063282,1470063575]"
17536,"[1470060254,1470060264,1470060274,1470060680,1470060690,1470060730,1470060927,1470060947.0,1470063316,1470063386]"
17537,"[1470060892,1470060922,1470060932,1470063352,1470063571,1470063582,1470063592,1470063612,1470063662,1470063664]"
17538,"[1470060288,1470060709,1470060958,1470063272,1470063274,1470063275,1470063285,1470063295,1470063579,1470063599,1470063644.0]"
17539,"[1470060863,1470060893,1470060903,1470060943.0,1470060961,1470060971,1470063337,1470063620,1470063640,1470063650,1470063670]"
17540,"[1470060906,1470060916,1470061376,1470061486,1470062478,1470062522,1470062851,1470063021,1470063041,1470063051,1470063061,1470063081]"
17541,"[1470060260,1470060289,1470060370,1470063275,1470063278.5,1470063559,1470063578,1470063588,1470063618,1470063638]"
17542,"[1470060872.0,1470060892,1470060898,1470060908,1470060918,1470060928,1470060948,1470060958,1470060968,1470063327,1470063337,1470063347,1470063367,1470063627,1470063645,1470063655,1470063665,1470063667]"
17543,"[1470060263,1470060283,1470060303,1470060688,1470060923,1470063327.0,1470063342,1470063348,1470063559,1470063562,1470063572,1470063582,1470063592,1470063622,1470063665]"
17544,"[1470060275.0,1470060711,1470060731,1470060921,1470060935,1470060948.5,1470063346,1470063555,1470063588,1470063596]"
17545,"[1470060877,1470061377,1470061487,1470061497,1470061507,1470062474,1470062484,1470062494,1470062504,1470063555]"
17546,"[1470060261,1470060281,1470060311,1470060721,1470061483,1470062475,1470062500,1470062510,1470062842,1470062845,1470062865,1470062880.0,1470062889,1470062890,1470063033]"
17547,"[1470060259,1470060726,1470061385,1470061455,1470061465,1470061485,1470063592,1470063612.0,1470063632,1470063642,1470063652,1470063662,1470063672]"
17548,"[1470060255,1470060289,1470060300,1470060310,1470060690,1470060710,1470060730,1470060915,1470060922,1470060927,1470060947,1470061456,1470061459,1470063580]"
17549,"[1470060263,1470060273,1470060673,1470060733,1470060875,1470061335,1470061365,1470062883,1470063155,1470063167,1470063177,1470063505]"
17550,"[1470060265,1470060278,1470060308,1470063309,1470063324,1470063328,1470063335,1470063339,1470063345,1470063348,1470063371,1470063602,1470063636,1470063669]"
17551,"[1470060863,1470060873,1470060933.0,1470060963,1470063265,1470063285,1470063580,1470063590,1470063592.5,1470063603,1470063633]"
17552,"[1470060865,1470060875,1470060905,1470060961,1470061359,1470061459,1470061479,1470061493,1470062656,1470062731,1470062741]"
17553,"[1470060855,1470060948,1470060958,1470061343,1470061363,1470061373,1470061383,1470061473.0,1470062488,1470063560,1470063570]"
17554,"[1470060700,1470060710,1470060910,1470060930,1470061350,1470061354,1470061393,1470061492,1470061511,1470063561,1470063635.5]"
17555,"[1470060254,1470060674,1470060675,1470060690.0,1470060705,1470060725,1470060913,1470063314,1470063364.0,1470063394]"
17556,"[1470060890,1470060909,1470060929,1470060939,1470063361,1470063556,1470063596,1470063606,1470063608,1470063610.5,1470063622]"
17557,"[1470060876,1470060896,1470060926,1470060936,1470060966,1470063258,1470063275,1470063295,1470063305,1470063575,1470063590,1470063600]"
17558,"[1470060296,1470060683.0,1470060708,1470060918,1470060928,1470061335,1470061365,1470061455,1470062479,1470062507]"
17559,"[1470060844,1470061463,1470061493,1470062485,1470062495,1470062515,1470062525,1470062842,1470062862,1470062882,1470063642]"
17560,"[1470060257,1470060277,1470060721.0,1470060919,1470060929,1470060939,1470060949,1470063314,1470063608.0,1470063653]"
17561,"[1470060673,1470060713,1470060933,1470060953,1470060963,1470060971,1470061372,1470061375,1470061464,1470061507.0,1470063597,1470063629]"
17562,"[1470060691,1470060694,1470061476,1470061496,1470062499,1470063030,1470063108,1470063213.0,1470063228,1470063248,1470063378,1470063413,1470063416,1470063418,1470063436]"
17563,"[1470060879,1470060886,1470060887,1470060890,1470060893,1470060899,1470060944.0,1470062473,1470062503,1470062847,1470063618,1470063668.5]"
17564,"[1470060859,1470060879,1470060889,1470060896,1470060906,1470060916,1470060926,1470060956,1470060962.5,1470062854,1470062874,1470062884,1470062911,1470062920]"
17565,"[1470060280.0,1470060722,1470060929,1470060949,1470063321,1470063341,1470063351,1470063355,1470063362,1470063602,1470063632,1470063652]"
17566,"[1470060902,1470060904,1470060914,1470060934,1470060963,1470063318,1470063338.6666667,1470063353,1470063364,1470063584,1470063588,1470063598,1470063639.0,1470063654]"
17567,"[1470060325.0,1470063283,1470063293,1470063304,1470063590,1470063614,1470063621,1470063644,1470063649,1470063669]"
17568,"[1470060871.0,1470060903,1470060914,1470063340.0,1470063369.0,1470063577.0,1470063603,1470063616,1470063641.0,1470063656,1470063666,1470063672]"
17569,"[1470060872,1470061368.0,1470061433,1470061604,1470062299,1470062324.0,1470062349,1470062419,1470062439.0,1470062584]"
17570,"[1470060295,1470060695,1470060708,1470060972,1470063281,1470063580.25,1470063603,1470063613,1470063623,1470063633,1470063653]"
17571,"[1470060865,1470060915,1470060945,1470060965,1470063320,1470063603,1470063604,1470063624,1470063634,1470063654,1470063664]"
17572,"[1470060887,1470060917,1470060947,1470061381,1470061391,1470061486.0,1470062835,1470062845,1470063045,1470063055,1470063115,1470063495]"
17573,"[1470060282,1470060292,1470060687,1470060697,1470060714,1470060727,1470060967,1470063359,1470063369,1470063379,1470063389,1470063409,1470063449,1470063474]"
17574,"[1470060884,1470060904,1470060914,1470060924,1470060934,1470063256,1470063276,1470063301.0,1470063576,1470063638,1470063648]"
17575,"[1470060686,1470060697,1470063315,1470063325,1470063345,1470063355,1470063572.0,1470063598.0,1470063600,1470063602,1470063612,1470063622,1470063642,1470063652,1470063662]"
17576,"[1470060865.0,1470060885,1470060900.0,1470060915,1470063269,1470063556,1470063586,1470063596,1470063616,1470063626]"
17577,"[1470060862,1470060872,1470060909,1470060912,1470063262,1470063282,1470063292,1470063557,1470063565,1470063630,1470063660]"
17578,"[1470060889,1470060949,1470061318,1470061329,1470061334,1470061350,1470061357,1470061372,1470061382,1470061482,1470062481,1470062834,1470062854,1470063014,1470063024,1470063028.0,1470063502,1470063512,1470063522,1470063542]"
17579,"[1470060702,1470060712,1470060732,1470060962,1470060972,1470061497.0,1470062473,1470062488.0,1470062863,1470063137,1470063177,1470063207,1470063247,1470063374,1470063376,1470063416,1470063446]"
17580,"[1470060265,1470060305,1470060731,1470060958,1470060964,1470060969,1470061471,1470061481,1470061507,1470062479.0,1470062493,1470063561,1470063581,1470063591]"
17581,"[1470060873,1470060967,1470060969,1470061336,1470061338,1470061455,1470061457,1470061476,1470061477,1470061484,1470062694,1470062707,1470062992,1470063001,1470063009,1470063010]"
17582,"[1470060887,1470060918,1470060938,1470060947,1470061274,1470061293,1470061303,1470061323,1470061353,1470061363,1470061373,1470061483,1470063023,1470063043,1470063056]"
17583,"[1470060277,1470060287,1470060307,1470060951,1470060961,1470061362,1470061381,1470061391,1470062763,1470062773,1470062783,1470062850.7777777,1470063662,1470063672]"
17584,"[1470060861,1470060901,1470060941.0,1470063323,1470063333,1470063343,1470063353,1470063606,1470063616,1470063626,1470063646]"
17585,"[1470060861,1470061333,1470061460,1470061487,1470061490,1470061500,1470061510,1470062479,1470062487,1470062506,1470063569]"
17586,"[1470060883,1470060893,1470060943,1470063261,1470063281.5,1470063322,1470063327,1470063556,1470063563,1470063573]"
17587,"[1470060298,1470060304,1470060314,1470060344,1470062527,1470062874,1470063144,1470063154,1470063496,1470063506,1470063516]"
17588,"[1470060844,1470060879.0,1470060924,1470060934,1470060954,1470063363.0,1470063570,1470063580,1470063590,1470063660,1470063672]"
17589,"[1470060231,1470060251,1470060281,1470060306.0,1470060688.0,1470060706,1470060726,1470063356,1470063634,1470063649]"
17590,"[1470060857,1470060877,1470060887,1470060897,1470060903,1470060913,1470060923,1470060933,1470060943,1470060963,1470063290,1470063379,1470063402,1470063422]"
17591,"[1470060295,1470060305,1470060689,1470060692.0,1470060694,1470060718,1470063338.0,1470063622,1470063632,1470063641,1470063651]"
17592,"[1470060259,1470060279,1470060691,1470060717,1470060947,1470060957,1470061337,1470061346,1470061357,1470061362,1470061366,1470061370,1470061376,1470061380,1470061382,1470061502,1470062794,1470062799,1470063628,1470063639,1470063649]"
17593,"[1470060870,1470060940,1470060948,1470060957,1470060967,1470061337,1470061340,1470061344,1470061348,1470061351,1470061468,1470061478,1470061488,1470062813,1470062839.0,1470063151,1470063161,1470063171,1470063191,1470063441]"
17594,"[1470060301,1470061360.0,1470061507,1470062474,1470062484,1470062517,1470062519,1470062521,1470062839,1470062843,1470063145.0]"
17595,"[1470060274,1470060683,1470060713,1470060925,1470061349,1470061369,1470061491.2,1470062473,1470062523,1470062853,1470062873,1470063109]"
17596,"[1470060874.0,1470060904,1470060914,1470060941,1470060967,1470063318,1470063328,1470063338,1470063348,1470063571]"
