node,lng,lat
74040,121.5210066,31.1943832
74041,121.5170405,31.1976464
74042,121.5336617,31.2022034
74043,121.5338173,31.2022115
74044,121.5404977,31.2207487
74045,121.5364118,31.2198434
74046,121.5363008,31.2198248
74047,121.5394271,31.2178046
74048,121.5395837,31.2177384
74049,121.5399203,31.2180971
74050,121.5397658,31.2181452
74051,121.530863,31.2260727
74052,121.5309842,31.2262448
74053,121.5311978,31.226313
74054,121.5312802,31.2262683
74055,121.5311778,31.2259014
74056,121.5312947,31.2260685
74057,121.528243,31.2279937
74058,121.5284329,31.2282367
74059,121.5263925,31.2292764
74060,121.5354726,31.2089445
74061,121.5355398,31.2091157
74062,121.5350705,31.2090368
74063,121.5339125,31.2053545
74064,121.5340534,31.2053238
74065,121.5423783,31.2129593
74066,121.5420658,31.2130547
74067,121.5420032,31.2131714
74068,121.542331,31.2130723
74069,121.5461024,31.2127825
74070,121.5460548,31.2129253
74071,121.5465318,31.2130557
74072,121.5465884,31.2129229
74073,121.5497386,31.2138396
74074,121.5497038,31.2139264
74075,121.5505751,31.2140767
74076,121.550541,31.2141612
74077,121.4952267,31.2230948
74078,121.4952398,31.2230579
74079,121.4952478,31.2230336
74080,121.4952229,31.2231191
74081,121.4939115,31.2230876
74082,121.4939477,31.2231746
74083,121.4950577,31.2283761
74084,121.6032636,31.1052334
74085,121.6014077,31.1167328
74086,121.6014292,31.1159521
74087,121.6019656,31.1160348
74088,121.6017457,31.1167558
74089,121.601574,31.1150382
74090,121.6021212,31.1151071
74091,121.6020596,31.1154742
74092,121.6015182,31.1153903
74093,121.6014661,31.1157191
74094,121.6019997,31.1158316
74095,121.6021641,31.1116671
74096,121.6023411,31.1105235
74097,121.6026737,31.1082224
74098,121.6028722,31.1067389
74099,121.6025986,31.111713
74100,121.6027864,31.1105511
74101,121.6030814,31.1081076
74102,121.6021793,31.1115889
74103,121.6026076,31.1116272
74104,121.2042635,31.2589946
74105,121.2041627,31.258956
74106,121.4797246,31.254423
74107,121.4810041,31.2479544
74108,121.4808163,31.249117
74109,121.4808485,31.2489496
74110,121.4821976,31.2429828
74111,121.4631727,31.304648
74112,121.4769583,31.2792719
74113,121.4746915,31.2735528
74114,121.4688828,31.2802716
74115,121.467593,31.2808799
74116,121.4749396,31.2791836
74117,121.4767554,31.2788397
74118,121.465002,31.3021409
74119,121.4656135,31.3021592
74120,121.4667535,31.3065089
74121,121.4665885,31.3049529
74122,121.4626873,31.2972317
74123,121.4665841,31.3054178
74124,121.4665872,31.3051614
74125,121.4665899,31.3047512
74126,121.4660078,31.2897379
74127,121.4649886,31.2837315
74128,121.4651334,31.2847492
74129,121.4620972,31.2920794
74130,121.4660829,31.2901426
74131,121.4660651,31.2900515
74132,121.5176548,31.2657491
74133,121.5154968,31.2648414
74134,121.5149742,31.2645355
74135,121.5134847,31.2636537
74136,121.5119748,31.2627373
74137,121.5102123,31.2611949
74138,121.4923391,31.2517196
74139,121.4998868,31.2546592
74140,121.5022659,31.2555718
74141,121.5070671,31.258408
74142,121.5071154,31.2584883
74143,121.5070429,31.2583714
74144,121.500214,31.2528179
74145,121.5410829,31.2840592
74146,121.5408254,31.2846988
74147,121.5436095,31.2809578
74148,121.5429926,31.2791469
74149,121.5188286,31.2663937
74150,121.516369,31.265213
74151,121.5110716,31.2619527
74152,121.512516,31.2631162
74153,121.4876921,31.2484726
74154,121.5339656,31.2734032
74155,121.5298927,31.2714982
74156,121.4849002,31.2040271
74157,121.4840708,31.203185
74158,121.4680329,31.2274449
74159,121.4710262,31.2266697
74160,121.4509875,31.2315802
74161,121.4516553,31.230672
74162,121.4578271,31.2303257
74163,121.4719087,31.2270436
74164,121.4800116,31.216958
74165,121.4290249,31.2323669
74166,121.4269978,31.229094
74167,121.4291328,31.2280321
74168,121.4407146,31.2416298
74169,121.4393252,31.2427191
74170,121.4902335,31.2241237
74171,121.4945492,31.2225113
74172,121.4886993,31.2239334
74173,121.4818677,31.2218277
74174,121.4764021,31.2202803
74175,121.4769459,31.220393
74176,121.4755833,31.2154532
74177,121.460343,31.2172723
74178,121.4587766,31.2089292
74179,121.4547855,31.2179902
74180,121.4543107,31.2190615
74181,121.4586452,31.2242637
74182,121.4523111,31.2251261
74183,121.450038,31.23
74184,121.445725,31.2361281
74185,121.5054363,31.2627231
74186,121.505152,31.2623746
74187,121.5079506,31.2610254
74188,121.5134883,31.2553035
74189,121.5217575,31.2604922
74190,121.5206283,31.2598755
74191,121.5261322,31.2619092
74192,121.5294367,31.2635966
74193,121.5415174,31.2721229
74194,121.5442371,31.2746492
74195,121.5488264,31.2789062
74196,121.5192819,31.2589148
74197,121.5193516,31.2589629
74198,121.5169939,31.2572043
74199,121.5180588,31.2579472
74200,121.5323389,31.2652542
74201,121.5393877,31.2707565
74202,121.5403439,31.2713732
74203,121.4533402,31.2181802
74204,121.4536589,31.2183076
74205,121.443801,31.2128765
74206,121.431696,31.2021391
74207,121.4320788,31.2050523
74208,121.4242467,31.2014346
74209,121.4266905,31.2025727
74210,121.4256497,31.2019691
74211,121.4209773,31.2000647
74212,121.4199261,31.1997603
74213,121.4184818,31.1983868
74214,121.4208718,31.1964929
74215,121.4201248,31.1968716
74216,121.421204,31.1965052
74217,121.4416387,31.211151
74218,121.4419346,31.2113492
74219,121.4383238,31.2090556
74220,121.4368629,31.2080876
74221,121.429366,31.1979407
74222,121.4300085,31.1986664
74223,121.4315946,31.2030258
74224,121.5326337,31.3202313
74225,121.5277117,31.3151898
74226,121.5275913,31.3151295
74227,121.5300938,31.3167569
74228,121.5303366,31.316748
74229,121.5324428,31.3167427
74230,121.5326835,31.3167533
74231,121.5342314,31.3193769
74232,121.5342501,31.3179428
74233,121.5354225,31.281679
74234,121.5332935,31.2847008
74235,121.5325403,31.2857736
74236,121.5335923,31.2841582
74237,121.5306167,31.289579
74238,121.5200341,31.254578
74239,121.5331856,31.2576787
74240,121.5379125,31.2784053
74241,121.539751,31.2758693
74242,121.5356217,31.2815265
74243,121.5357088,31.259747
74244,121.5414691,31.2652207
74245,121.5433719,31.2720917
74246,121.5072727,31.2529744
74247,121.5094597,31.2533114
74248,121.5147096,31.2540813
74249,121.5307267,31.2891632
74250,121.5306665,31.2917654
74251,121.530569,31.2925704
74252,121.528909,31.2978135
74253,121.5276702,31.3080968
74254,121.5285516,31.2982745
74255,121.5277158,31.3015919
74256,121.5276162,31.3014642
74257,121.5276847,31.3045332
74258,121.5275436,31.3080188
74259,121.524889,31.2582721
74260,121.5250905,31.2578097
74261,121.5249704,31.2579493
74262,121.5252791,31.2579737
74263,121.526369,31.2567424
74264,121.5264347,31.2562014
74265,121.5267403,31.2558466
74266,121.5269975,31.2555805
74267,121.5271038,31.2554291
74268,121.5272687,31.2551723
74269,121.5268906,31.2558815
74270,121.526971,31.2557725
74271,121.52711,31.2556095
74272,121.5273611,31.2551999
74273,121.5273766,31.2551346
74274,121.5273143,31.2551105
74275,121.5270445,31.255691
74276,121.5269356,31.2556539
74277,121.5268284,31.2560037
74278,121.5266994,31.2562677
74279,121.5347997,31.2475627
74280,121.535067,31.2476087
74281,121.5358803,31.2462165
74282,121.5359368,31.246112
74283,121.5371906,31.2438555
74284,121.5371075,31.2439756
74285,121.5380108,31.2419569
74286,121.5380093,31.2422901
74287,121.5380076,31.2418945
74288,121.5380307,31.2420333
74289,121.5378458,31.2420521
74290,121.5379119,31.241861
74291,121.5367555,31.2441194
74292,121.5368616,31.2438466
74293,121.5368146,31.243941
74294,121.5352379,31.2469918
74295,121.5349485,31.2474518
74296,121.5350568,31.2474689
74297,121.5400178,31.2384268
74298,121.540196,31.2380892
74299,121.5415631,31.2354686
74300,121.5444973,31.2298731
74301,121.5453103,31.2274856
74302,121.5453376,31.2274208
74303,121.5462251,31.2250991
74304,121.546259,31.2249985
74305,121.5474456,31.2218424
74306,121.5474033,31.2219558
74307,121.5483421,31.201489
74308,121.5524187,31.2021051
74309,121.5525123,31.2021238
74310,121.5527661,31.2015029
74311,121.5531974,31.2007587
74312,121.5535416,31.1998967
74313,121.5536258,31.1999227
74314,121.553632,31.1996616
74315,121.5537846,31.1995793
74316,121.5537239,31.1996739
74317,121.5538501,31.199502
74318,121.5241997,31.2590431
74319,121.5233751,31.2599348
74320,121.5229507,31.2602945
74321,121.5227097,31.2606203
74322,121.5226285,31.2607952
74323,121.5225418,31.2609773
74324,121.5221492,31.2616508
74325,121.521662,31.2624471
74326,121.5215298,31.2626006
74327,121.5208857,31.2637061
74328,121.5201405,31.2649715
74329,121.5215941,31.2625171
74330,121.5217397,31.2623433
74331,121.523172,31.2600651
74332,121.5232797,31.26
74333,121.5230552,31.2601693
74334,121.5226629,31.2607025
74335,121.5225898,31.2608862
74336,121.5200381,31.2652729
74337,121.5195034,31.2665732
74338,121.5194269,31.2666808
74339,121.5178369,31.2683321
74340,121.517957,31.268204
74341,121.5190817,31.2671009
74342,121.5180759,31.2682289
74343,121.5174633,31.2734571
74344,121.5173507,31.2732301
74345,121.5130377,31.2703301
74346,121.5405491,31.2823928
74347,121.5397766,31.281657
74348,121.5272158,31.2779273
74349,121.4902625,31.2316596
74350,121.4901799,31.231516
74351,121.490149,31.2314059
74352,121.4901651,31.231321
74353,121.4902134,31.2312763
74354,121.490314,31.23118
74355,121.5528604,31.2847905
74356,121.5461835,31.2858634
74357,121.5467235,31.2859916
74358,121.4846116,31.2522561
74359,121.4667964,31.2133749
74360,121.4681442,31.2112473
74361,121.4680316,31.2115409
74362,121.4679283,31.2117187
74363,121.4673953,31.2126051
74364,121.4668353,31.2134805
74365,121.4664544,31.2140654
74366,121.4662036,31.2150151
74367,121.4663753,31.2146469
74368,121.4666677,31.2141446
74369,121.4676259,31.2127118
74370,121.4680691,31.2119917
74371,121.4682971,31.2116476
74372,121.4685599,31.2110701
74373,121.4698729,31.2065158
74374,121.4621912,31.2331293
74375,121.4622513,31.2332494
74376,121.4618021,31.2352383
74377,121.4616613,31.2360255
74378,121.4617324,31.2356155
74379,121.4618744,31.234842
74380,121.4620221,31.2339276
74381,121.462151,31.2333825
74382,121.4617619,31.2359722
74383,121.4702201,31.2058676
74384,121.4702404,31.2057714
74385,121.4701934,31.2059939
74386,121.4695092,31.2075431
74387,121.4695605,31.2077206
74388,121.4697267,31.2072557
74389,121.4693954,31.2081825
74390,121.4693811,31.2082111
74391,121.4689904,31.2091632
74392,121.4686444,31.2111796
74393,121.4691406,31.2095807
74394,121.4696196,31.2082413
74395,121.4696238,31.2082321
74396,121.4693016,31.2094729
74397,121.4621991,31.2354791
74398,121.4622809,31.234556
74399,121.4623736,31.234606
74400,121.4625905,31.23355
74401,121.4624982,31.2334331
74402,121.4627543,31.2304954
74403,121.4627007,31.2308578
74404,121.4633954,31.2280367
74405,121.4696436,31.208179
74406,121.4697146,31.2079989
74407,121.4702176,31.2069655
74408,121.4701988,31.2070523
74409,121.4701647,31.2068503
74410,121.470236,31.2068682
74411,121.4702025,31.2067429
74412,121.4700553,31.2071639
74413,121.4703289,31.2064241
74414,121.466211,31.2248951
74415,121.466437,31.2248669
74416,121.4664531,31.2246077
74417,121.4670486,31.2208991
74418,121.4670324,31.2207933
74419,121.4665226,31.2193594
74420,121.4666406,31.2194494
74421,121.4667951,31.2199285
74422,121.4664504,31.2188596
74423,121.4503357,31.2348828
74424,121.4852596,31.2785682
74425,121.5224791,31.2610906
74426,121.522817,31.2603363
74427,121.5113425,31.2540057
74428,121.5117744,31.2542762
74429,121.4971805,31.251731
74430,121.4584901,31.2631609
74431,121.4388692,31.2208208
74432,121.4581462,31.2616943
74433,121.4586704,31.2632492
74434,121.4501345,31.2743649
74435,121.4494774,31.2758779
74436,121.4521462,31.2717744
74437,121.4531225,31.270337
74438,121.4533854,31.2702407
74439,121.4550658,31.2655156
74440,121.4552031,31.265285
74441,121.4551234,31.2655259
74442,121.4557224,31.2646332
74443,121.455287,31.2657219
74444,121.4555026,31.265197
74445,121.4558959,31.2641881
74446,121.4560488,31.2639084
74447,121.4561614,31.2637594
74448,121.4565289,31.2633352
74449,121.456883,31.263012
74450,121.4567006,31.2633536
74451,121.4555831,31.2652309
74452,121.4239213,31.2522768
74453,121.4247984,31.2543863
74454,121.423983,31.253891
74455,121.4326787,31.2631129
74456,121.4381343,31.2664006
74457,121.4378339,31.2662034
74458,121.438424,31.2690188
74459,121.4377534,31.2693007
74460,121.4382631,31.2689454
74461,121.4545149,31.2670656
74462,121.4544254,31.2672953
74463,121.4538816,31.2685236
74464,121.4536804,31.2689293
74465,121.4546299,31.267579
74466,121.4544941,31.267781
74467,121.4545387,31.2676248
74468,121.4547307,31.2671128
74469,121.4208528,31.2495985
74470,121.4201689,31.2506212
74471,121.4210594,31.2524969
74472,121.4214671,31.2526437
74473,121.4204934,31.2465716
74474,121.4836084,31.2785611
74475,121.4844541,31.2812185
74476,121.4832632,31.2813174
74477,121.4795433,31.2787313
74478,121.4795658,31.2785057
74479,121.4806097,31.2778209
74480,121.479599,31.2782896
74481,121.479634,31.2780615
74482,121.4796918,31.277703
74483,121.4815349,31.2772166
74484,121.481672,31.276958
74485,121.4820154,31.2760649
74486,121.4830728,31.2784267
74487,121.4840973,31.278434
74488,121.4846065,31.281214
74489,121.4841012,31.2842924
74490,121.4787327,31.2858373
74491,121.4806309,31.2819555
74492,121.4860617,31.2832692
74493,121.4821166,31.2828922
74494,121.4820513,31.2816065
74495,121.455389,31.1903937
74496,121.4481711,31.1774519
74497,121.4481336,31.1790812
74498,121.4483508,31.1777984
74499,121.4477527,31.173211
74500,121.4473155,31.1736011
74501,121.4531279,31.1893727
74502,121.45051,31.1883769
74503,121.4488229,31.1879684
74504,121.4488739,31.1846481
74505,121.4478439,31.1845931
74506,121.448029,31.1795815
74507,121.4604728,31.19377
74508,121.4606136,31.1938637
74509,121.456677,31.2347819
74510,121.4561346,31.2361396
74511,121.4568213,31.2349332
74512,121.4568078,31.2350296
74513,121.4460468,31.2588093
74514,121.4613285,31.2137031
74515,121.4609368,31.2148083
74516,121.4610457,31.2147031
74517,121.4615017,31.2130905
74518,121.4596832,31.1935693
74519,121.4340681,31.2631725
74520,121.4330327,31.26461
74521,121.4364392,31.2696079
74522,121.4354387,31.2693924
74523,121.4486405,31.2487845
74524,121.4482546,31.2494299
74525,121.4483267,31.2492844
74526,121.4489848,31.248245
74527,121.449118,31.2480851
74528,121.4490339,31.2478955
74529,121.4560618,31.2367058
74530,121.4567193,31.2349436
74531,121.4555929,31.2374953
74532,121.4560224,31.2365956
74533,121.436305,31.2698646
74534,121.4422756,31.2637273
74535,121.4419028,31.2645137
74536,121.4521408,31.2545353
74537,121.4489608,31.2497213
74538,121.4488343,31.249765
74539,121.4482248,31.2488968
74540,121.4351475,31.2693333
74541,121.436255,31.2695658
74542,121.4508901,31.2489539
74543,121.4510107,31.2489021
74544,121.4566496,31.2353254
74545,121.4565504,31.2355479
74546,121.4556572,31.2375586
74547,121.4560997,31.2366258
74548,121.4561918,31.2366608
74549,121.6332943,31.2442572
74550,121.6335237,31.2441648
74551,121.634207,31.2441545
74552,121.6355686,31.2441554
74553,121.6369274,31.244139
74554,121.6388403,31.2441487
74555,121.6394761,31.2441285
74556,121.6394691,31.2444843
74557,121.6387506,31.2444737
74558,121.6366456,31.2444729
74559,121.6353961,31.2444692
74560,121.6341008,31.2444734
74561,121.6334321,31.2444776
74562,121.6333116,31.2443716
74563,121.6383873,31.2441464
74564,121.4533746,31.210246
74565,121.4534819,31.2079657
74566,121.4476883,31.2051623
74567,121.444564,31.203802
74568,121.4746955,31.2271055
74569,121.4753741,31.2273647
74570,121.4711496,31.2256743
74571,121.4728045,31.2263486
74572,121.4651656,31.2231604
74573,121.4626886,31.2221259
74574,121.4276683,31.1950343
74575,121.4740786,31.2275275
74576,121.4286125,31.196669
74577,121.4288726,31.1971003
74578,121.5341893,31.2833771
74579,121.4444429,31.2007322
74580,121.4434156,31.2009731
74581,121.4401185,31.2022549
74582,121.4381665,31.1980708
74583,121.4335477,31.1932228
74584,121.4327699,31.1990987
74585,121.4328852,31.1992042
74586,121.4506656,31.217036
74587,121.4524144,31.2163146
74588,121.4528596,31.2139347
74589,121.4300877,31.1907953
74590,121.4301735,31.190793
74591,121.4270528,31.1915593
74592,121.4267799,31.1934695
74593,121.4269239,31.1937127
74594,121.4156574,31.158885
74595,121.414724,31.1640687
74596,121.4151987,31.1611963
74597,121.4150485,31.162819
74598,121.4140682,31.167866
74599,121.41783,31.1559999
74600,121.4187017,31.1551047
74601,121.4187178,31.1549279
74602,121.4156735,31.1591696
74603,121.4314476,31.1703331
74604,121.4320108,31.1703997
74605,121.4331481,31.170659
74606,121.4336676,31.1707899
74607,121.4337274,31.1708036
74608,121.4350551,31.1711386
74609,121.4276496,31.1702367
74610,121.4273921,31.1701954
74611,121.4267054,31.1701679
74612,121.4840457,31.2142214
74613,121.4837345,31.2140218
74614,121.4081418,31.1585201
74615,121.4083993,31.1584696
74616,121.407423,31.1582355
74617,121.4102333,31.1588955
74618,121.4090466,31.1593721
74619,121.4132568,31.1498642
74620,121.4134982,31.1496668
74621,121.4136726,31.1495222
74622,121.413945,31.1493046
74623,121.4124495,31.1507709
74624,121.4123744,31.1507273
74625,121.4124978,31.1507204
74626,121.4177629,31.1529975
74627,121.4207589,31.1552722
74628,121.4948952,31.213235
74629,121.4906144,31.2148958
74630,121.486406,31.2145059
74631,121.432271,31.170542
74632,121.4334163,31.1707887
74633,121.4356197,31.1713693
74634,121.4156212,31.1689699
74635,121.4225051,31.1698213
74636,121.4141446,31.1680174
74637,121.4571029,31.2047654
74638,121.4325057,31.1874946
74639,121.4319035,31.1868992
74640,121.4324132,31.1864632
74641,121.4315495,31.1810593
74642,121.4303023,31.1741817
74643,121.4309529,31.1773005
74644,121.4298007,31.168302
74645,121.4295968,31.1685109
74646,121.428068,31.1702689
74647,121.4187232,31.1537389
74648,121.4143404,31.1497104
74649,121.4135438,31.1489552
74650,121.413256,31.1486069
74651,121.4134043,31.1487394
74652,121.4139887,31.1492795
74653,121.4140603,31.1493419
74654,121.4146382,31.1499055
74655,121.416513,31.1518452
74656,121.4191496,31.1542164
74657,121.409381,31.1577512
74658,121.4104539,31.1545997
74659,121.4104003,31.1547374
74660,121.4121491,31.1510257
74661,121.4125568,31.1505368
74662,121.4127982,31.1503004
74663,121.4129618,31.150142
74664,121.413255,31.1500094
74665,121.4169234,31.169025
74666,121.4158156,31.1688987
74667,121.4166337,31.1691122
74668,121.4263165,31.1701403
74669,121.4260756,31.1701355
74670,121.4242753,31.1700325
74671,121.4172399,31.1691328
74672,121.4168054,31.1691305
74673,121.4296894,31.1701679
74674,121.427958,31.1701174
74675,121.4275154,31.1700898
74676,121.4267564,31.1700554
74677,121.4263406,31.1700325
74678,121.4188672,31.1539278
74679,121.4159125,31.15106
74680,121.4163467,31.151559
74681,121.4165533,31.1517396
74682,121.4189981,31.1540626
74683,121.4190746,31.1542554
74684,121.424801,31.1699682
74685,121.4233126,31.1698234
74686,121.4219579,31.1696217
74687,121.420421,31.1694252
74688,121.4202037,31.1693945
74689,121.4298363,31.1703243
74690,121.4301322,31.1703254
74691,121.4304605,31.1703285
74692,121.4310667,31.1703951
74693,121.4318579,31.1704662
74694,121.415185,31.1619462
74695,121.4151478,31.1621781
74696,121.4152845,31.1613253
74697,121.4130986,31.1596608
74698,121.4137638,31.1597228
74699,121.5524797,31.2475756
74700,121.5948334,31.2786454
74701,121.4815895,31.2356928
74702,121.7027501,31.1446673
74703,121.702894,31.1447391
74704,121.7044791,31.1414425
74705,121.7043117,31.141378
74706,121.681119,31.1460082
74707,121.6888305,31.1466028
74708,121.6878823,31.1476327
74709,121.7046233,31.1523678
74710,121.7043792,31.1523166
74711,121.7044256,31.1522376
74712,121.7046642,31.15229
74713,121.70064,31.1593029
74714,121.7004435,31.1592309
74715,121.7014079,31.1595842
74716,121.7080462,31.1681546
74717,121.708389,31.1682412
74718,121.7080842,31.1681657
74719,121.7025484,31.1462472
74720,121.6749123,31.1260762
74721,121.6742115,31.1260604
74722,121.6740658,31.125864
74723,121.6747581,31.1258842
74724,121.6668306,31.1258822
74725,121.6663184,31.1258685
74726,121.6663266,31.1256904
74727,121.6668327,31.1257026
74728,121.7099834,31.1482191
74729,121.710069,31.1480273
74730,121.7100629,31.1482439
74731,121.7101484,31.1480551
74732,121.7123842,31.1811342
74733,121.7101659,31.1804124
74734,121.7092538,31.1801447
74735,121.7090581,31.1800722
74736,121.708824,31.1799957
74737,121.7049864,31.1788244
74738,121.7039313,31.1785117
74739,121.7009734,31.1777288
74740,121.698226,31.1770663
74741,121.6981199,31.1770328
74742,121.6965645,31.1765715
74743,121.6950578,31.1761445
74744,121.6947004,31.1760338
74745,121.6936621,31.1756964
74746,121.691568,31.1749603
74747,121.6911048,31.1747184
74748,121.6884154,31.1735371
74749,121.69474,31.175918
74750,121.6950973,31.1760209
74751,121.7037332,31.1784593
74752,121.7033223,31.1783505
74753,121.7033777,31.1782387
74754,121.703762,31.1783446
74755,121.7037209,31.178456
74756,121.7130546,31.1812708
74757,121.7076465,31.1857977
74758,121.7077295,31.1855485
74759,121.7082787,31.1828125
74760,121.7080593,31.1827555
74761,121.7024905,31.181177
74762,121.7022529,31.1811098
74763,121.7022751,31.1811161
74764,121.7031968,31.1846221
74765,121.6999198,31.1864613
74766,121.6966996,31.1831786
74767,121.6965821,31.1828538
74768,121.6967696,31.1828943
74769,121.6965057,31.1831424
74770,121.6930771,31.1838719
74771,121.6926972,31.1837166
74772,121.69305,31.1838609
74773,121.6954713,31.1762617
74774,121.6888673,31.1847686
74775,121.4505352,31.3336138
74776,121.739955,31.1996538
74777,121.7409014,31.19979
74778,121.7418488,31.1999286
74779,121.743142,31.200118
74780,121.7440031,31.200244
74781,121.2029365,31.0949066
74782,121.2028611,31.0948848
74783,121.202968,31.094491
74784,121.2030484,31.0945004
74785,121.2027978,31.0948433
74786,121.2027534,31.0947867
74787,121.2027328,31.0947208
74788,121.2027379,31.0946527
74789,121.2027684,31.0945897
74790,121.2028209,31.0945384
74791,121.2028899,31.0945043
74792,121.203122,31.0945328
74793,121.2031772,31.0945816
74794,121.2032114,31.0946446
74795,121.2032197,31.0947137
74796,121.203201,31.0947813
74797,121.2031576,31.0948399
74798,121.2030997,31.0948794
74799,121.2030176,31.0949062
74800,121.202794,31.0945577
74801,121.2028186,31.094857
74802,121.4097229,31.1717188
74803,121.4066325,31.2246966
74804,121.572552,31.2496158
74805,121.5770238,31.2530795
74806,121.5774178,31.2536434
74807,121.6125893,31.2308629
74808,121.4084105,31.1610264
74809,121.4083878,31.1611352
74810,121.4082924,31.1611819
74811,121.4074748,31.1610808
74812,121.4074203,31.1615356
74813,121.4060621,31.1613451
74814,121.4084378,31.1607465
74815,121.4078881,31.1606766
74816,121.4078881,31.1605171
74817,121.4078357,31.1603507
74818,121.4062645,31.1601811
74819,121.4088268,31.1611728
74820,121.4099549,31.1613351
74821,121.4086994,31.1611586
74822,121.4098456,31.1503013
74823,121.4151806,31.1646664
74824,121.587239,31.0915438
74825,121.5874346,31.0904172
74826,121.5868248,31.0954327
74827,121.5781487,31.1019291
74828,121.6802305,31.246296
74829,121.3923866,31.2663235
74830,121.3915393,31.2664712
74831,121.3503063,31.29231
74832,121.3509291,31.2951471
74833,121.3514051,31.295256
74834,121.3504139,31.2928284
74835,121.3504922,31.2934249
74836,121.3504907,31.2942398
74837,121.3527425,31.2955621
74838,121.3510968,31.3003588
74839,121.3748583,31.2907976
74840,121.3746852,31.2874024
74841,121.3783268,31.222477
74842,121.3790503,31.2224365
74843,121.3806027,31.2224956
74844,121.3551541,31.3184599
74845,121.3547733,31.3185637
74846,121.3556994,31.3185569
74847,121.3557116,31.3184741
74848,121.3533438,31.3188733
74849,121.3534752,31.318821
74850,121.6790214,31.2935217
74851,121.6791259,31.293579
74852,121.6691452,31.2944928
74853,121.5763834,31.1852895
74854,121.5764169,31.1853411
74855,121.5764169,31.1854157
74856,121.5382939,31.1951429
74857,121.5382271,31.1951308
74858,121.5389821,31.1897695
74859,121.5389138,31.1897693
74860,121.5388456,31.189769
74861,121.5382592,31.1950057
74862,121.5389129,31.1899044
74863,121.5389217,31.1912794
74864,121.5389083,31.1911509
74865,121.5390872,31.1920583
74866,121.5391007,31.1921962
74867,121.5391017,31.1923422
74868,121.5390899,31.1924747
74869,121.5390657,31.1926059
74870,121.5390291,31.1927366
74871,121.5389798,31.1928677
74872,121.5386976,31.1934218
74873,121.5386537,31.1935217
74874,121.5386189,31.1936172
74875,121.5389049,31.1910706
74876,121.5389357,31.1913551
74877,121.5390591,31.1919047
74878,121.5389062,31.1930221
74879,121.5387534,31.1933112
74880,121.5385884,31.1937219
74881,121.490826,31.2784526
74882,121.4908218,31.2783037
74883,121.4841722,31.278434
74884,121.4438192,31.1913447
74885,121.4452851,31.1885788
74886,121.448611,31.1725041
74887,121.4486411,31.1723785
74888,121.4483696,31.1726441
74889,121.4484152,31.1726809
74890,121.4262414,31.1948702
74891,121.4407575,31.1977359
74892,121.421231,31.2118793
74893,121.4196271,31.2118426
74894,121.4200605,31.2119307
74895,121.4204024,31.211894
74896,121.4217175,31.2122118
74897,121.4213276,31.2121592
74898,121.4206275,31.2120559
74899,121.4197344,31.2118586
74900,121.4192623,31.2103698
74901,121.4190719,31.202696
74902,121.4072581,31.2359962
74903,121.4076859,31.23669
74904,121.4078414,31.2367978
74905,121.4099301,31.239821
74906,121.410172,31.2397059
74907,121.4211251,31.2275206
74908,121.4048856,31.2397998
74909,121.4042929,31.2398112
74910,121.4091142,31.2413729
74911,121.4052021,31.238621
74912,121.4055186,31.2375821
74913,121.4065272,31.2348404
74914,121.406786,31.2353071
74915,121.4317474,31.2181697
74916,121.4316642,31.2182685
74917,121.4313181,31.2178455
74918,121.4312112,31.2179423
74919,121.4303491,31.2170825
74920,121.4331025,31.2190729
74921,121.4325848,31.2187495
74922,121.4318955,31.2182816
74923,121.431115,31.217692
74924,121.4254877,31.2131157
74925,121.4300689,31.2168754
74926,121.4300367,31.2169603
74927,121.4237094,31.2124987
74928,121.4233473,31.2124023
74929,121.422497,31.2122991
74930,121.4228001,31.2122371
74931,121.4240608,31.2125721
74932,121.4257693,31.2135011
74933,121.424962,31.2126225
74934,121.4250916,31.2127322
74935,121.4245465,31.2124992
74936,121.4241466,31.2122945
74937,121.4236262,31.2121339
74938,121.4230199,31.2120188
74939,121.4234772,31.2120537
74940,121.4235835,31.2120694
74941,121.4377427,31.1890377
74942,121.4322495,31.195297
74943,121.4010984,31.2397562
74944,121.3767638,31.222824
74945,121.3777685,31.2258348
74946,121.3844177,31.2246031
74947,121.3881057,31.2275963
74948,121.3847691,31.2246238
74949,121.3826126,31.2247155
74950,121.3860995,31.2247201
74951,121.3956079,31.2339241
74952,121.3963723,31.2338003
74953,121.399261,31.2355433
74954,121.3993291,31.2354059
74955,121.400004,31.2386646
74956,121.3857132,31.2246742
74957,121.3892376,31.2253532
74958,121.3899672,31.2254999
74959,121.3917106,31.2273211
74960,121.3916114,31.2313463
74961,121.397464,31.2350731
74962,121.478169,31.2009754
74963,121.4745426,31.1997388
74964,121.4731181,31.1992218
74965,121.4730218,31.1991918
74966,121.4726616,31.1990816
74967,121.4724961,31.1990253
74968,121.469492,31.1980255
74969,121.4692893,31.1979483
74970,121.4690816,31.1978781
74971,121.4689153,31.1977519
74972,121.4700656,31.1984969
74973,121.4707714,31.1986421
74974,121.4725967,31.1992402
74975,121.4733636,31.1995981
74976,121.4734858,31.1996413
74977,121.4730117,31.1994905
74978,121.4731988,31.1994798
74979,121.4754698,31.200055
74980,121.4755136,31.1999544
74981,121.4733571,31.1992111
74982,121.4727402,31.199039
74983,121.4723928,31.1988921
74984,121.4719676,31.1988494
74985,121.4805213,31.2017049
