section_id,s_node,e_node,length
65888,24481,29296,1.507617214
65889,29296,29303,5.830839374
65890,29303,29305,0.681840268
65891,29305,29306,0.529872637
65892,29306,29304,0.522644213
65893,29304,29302,0.480703595
65894,66630,66612,4.594192798
65895,66612,66613,9.036798007
65896,66613,66614,44.3578148
65897,66614,66629,11.96580151
65898,66628,66619,56.92159979
65899,66619,66620,8.362195989
65900,66620,66631,4.824011961
65901,66891,67731,14.77027134
65902,67731,66654,22.22611457
65903,66654,66653,64.12190473
65904,66653,66652,107.9362505
65905,66652,66650,87.55895774
65906,66650,66649,84.73561146
65907,66649,66638,49.75372692
65908,66638,66637,8.596466605
65909,66637,66636,24.460337
65910,66636,66635,20.99379285
65911,66635,66634,28.16847886
65912,66634,66633,12.30242931
65913,66633,66632,23.87077662
65914,66632,66627,17.74356175
65915,66627,66617,20.52461198
65916,66617,66618,20.15907845
65917,66618,66621,23.29977552
65918,66621,66628,13.96999092
65919,66629,66622,13.93857409
65920,66622,66615,23.28621988
65921,66615,66616,20.1637834
65922,66616,66623,20.492891
65923,66623,66624,17.73672193
65924,66624,66625,23.76759571
65925,66625,66626,12.34049088
65926,66626,66641,28.12698588
65927,66641,66642,21.22164996
65928,66642,66648,24.4755027
65929,66648,66643,8.242846718
65930,66643,66644,49.80061709
65931,66644,66651,84.70278832
65932,66651,66645,87.59397935
65933,66645,66646,107.8384244
65934,66646,66647,64.22398795
65935,66647,67730,22.07756649
65936,67730,66892,14.81976482
65937,66631,14630,23.84415435
65938,14415,66630,20.27031193
65939,66662,43076,7.68146419
65940,43075,66662,2.512233883
65941,43076,57800,2.167842815
65942,57800,45223,2.323502759
65943,45223,77538,17.74989338
65944,77538,45265,4.021578778
65945,45265,45222,4.478922463
65946,45222,45254,1.000423281
65947,45254,45253,1.42748024
65948,45253,45221,7.884569413
65949,45221,45220,11.4950627
65950,45220,45219,12.21104951
65951,45219,66663,1.645071277
65952,66663,45218,2.556109576
65953,70796,70795,5.385762818
65954,70795,70794,3.927434888
65955,70794,66670,6.605203718
65956,66670,66669,5.791424428
65957,66669,66672,1.199791686
65958,66672,66671,3.032687647
65959,66671,66668,11.39328063
65960,66668,66667,12.39948103
65961,66667,66666,8.078157585
65962,66666,66665,12.27539678
65963,66665,66664,12.65602556
65964,66664,66673,4.131136753
65965,66673,66674,1.029021285
65966,66676,45250,0.787130652
65967,66677,66676,2.874993323
65968,66679,66678,2.87402747
65969,45259,66679,0.89637523
65970,45316,66682,19.94556677
65971,66682,66681,16.11527715
65972,66681,66597,8.799716489
65973,66597,66684,1.121319068
65974,66684,66683,2.876765295
65975,66686,45245,16.79843132
65976,45245,45108,31.02357335
65977,45108,20905,0.917369255
65978,20905,77059,8.199125531
65979,77059,20910,14.06099901
65980,20910,45226,0.81549885
65981,45226,45227,3.170711721
65982,66687,66686,3.172398276
65983,66683,66685,8.813855752
65984,66685,66688,8.599975362
65985,66688,66680,6.15883959
65986,70724,20884,6.059884546
65987,20884,14230,4.789742136
65988,14230,45260,4.520684152
65989,45260,20897,16.75567474
65990,20897,57880,6.656797759
65991,57880,57814,13.94643118
65992,57814,65986,14.61582462
65993,65986,66897,3.889088178
65994,66897,43076,14.0058987
65995,43076,66690,6.264078415
65996,66690,66689,2.894275365
65997,59442,43762,11.77308077
65998,43762,29222,1.027159956
65999,59439,59440,41.4234942
66000,66719,66718,16.37162153
66001,66718,66717,7.147869543
66002,65449,65448,6.348468855
66003,65448,66724,4.556688249
66004,66724,66722,6.660905018
66005,66722,66721,5.666775734
66006,66721,66720,8.093243084
66007,66720,66719,4.434286199
66008,65450,65449,5.107347186
66009,13911,31188,7.286653418
66010,31188,31190,0.654388654
66011,31190,4814,0.756918657
66012,4814,31194,0.602247328
66013,31194,31197,0.977795988
66014,31197,16935,0.65506201
66015,66735,66736,2.11346365
66016,16636,60531,0.616847173
66017,60531,66735,0.707163435
66018,66776,66775,7.240816437
66019,66775,66774,6.298609136
66020,66774,66773,2.313449206
66021,66773,66772,2.575204686
66022,66772,49722,1.774276714
66023,43656,66780,2.031261203
66024,66780,66779,1.600735974
66025,66779,66778,2.126234455
66026,66778,66777,7.9738377
66027,66777,51788,7.235030932
66028,50112,50113,4.057613179
66029,50113,66782,1.717375751
66030,66782,50111,1.859503598
66031,50111,66781,1.645854621
66032,66781,27481,11.03143975
66033,16643,50112,1.79847303
66034,66754,66755,1.582089024
66035,66755,66756,1.787664276
66036,66756,66788,29.32090562
66037,66788,66789,2.092162814
66038,66789,66790,1.664210183
66039,66753,66754,2.374974377
66040,66747,66748,1.473055793
66041,66739,66740,3.010641445
66042,66740,66741,2.716620379
66043,66741,66742,2.053192345
66044,66742,66743,2.038633576
66045,66743,66744,2.118474295
66046,66744,66745,1.860134403
66047,66745,66746,1.738755491
66048,66746,66747,6.387877055
66049,66738,66739,1.716071691
66050,59440,66737,2.607524619
66051,66737,66738,2.513383054
66052,66784,66783,1.858793974
66053,66783,66771,1.137162748
66054,66771,66770,1.139053003
66055,66770,66769,1.650446289
66056,66769,66768,6.183907141
66057,66785,66784,2.492217823
66058,66767,66766,6.656091229
66059,66766,66765,1.850052909
66060,66765,66764,1.898512814
66061,66764,66763,2.116152521
66062,66763,66762,2.040026413
66063,66762,66761,2.052957776
66064,66761,66760,2.847217758
66065,66760,66759,3.279751882
66066,66768,66767,1.533194532
66067,66758,66757,2.369930087
66068,66757,59440,2.584890996
66069,66759,66758,1.68582935
66070,66798,66797,1.52613345
66071,66797,66796,1.267358108
66072,66796,66795,1.545318501
66073,66795,66794,2.026867455
66074,66794,66787,29.37027101
66075,66787,66786,1.803931782
66076,66786,66785,1.29680817
66077,66790,66791,1.410739672
66078,66791,66792,1.419150352
66079,66792,66793,0.944297518
66080,66793,49714,1.50144018
66081,49714,49713,1.254345425
66082,50087,66799,1.167496108
66083,66799,50088,1.353241035
66084,50088,50089,12.1117536
66085,27484,50087,0.854349829
66086,66826,66825,6.581813756
66087,66825,71244,21.72833656
66088,71244,66815,16.88230621
66089,66815,66824,1.863383252
66090,66824,66823,21.77929694
66091,66823,66822,5.916608655
66092,66827,66826,2.163600435
66093,66822,66821,2.259457058
66094,66821,66820,23.39194202
66095,66820,4670,1.710701834
66096,69815,66839,5.095656021
66097,66839,76861,3.609616171
66098,76861,76860,11.48977977
66099,76860,76859,9.634728265
66100,76859,76858,4.713683338
66101,76858,76857,6.625191204
66102,76857,76856,9.472876715
66103,76856,62271,2.094047807
66104,62271,66844,2.863251332
66105,66844,20095,2.778440578
66106,20095,66840,5.63369418
66107,66840,20102,2.115132126
66108,20102,11422,2.590284771
66109,13939,13938,0.765456026
66110,13938,70956,3.854656366
66111,70956,20120,1.929576693
66112,20120,70955,5.786828769
66113,70955,70954,2.3676426
66114,70954,59107,1.844332948
66115,66837,8875,2.507019284
66116,8875,66120,2.040079796
66117,66847,66846,3.629308789
66118,66848,66847,1.834946634
66119,19117,19107,9.429228952
66120,19107,19122,11.86532457
66121,19122,19162,5.759522639
66122,19162,19164,0.639289702
66123,19119,19117,2.91643646
66124,66857,45272,12.1250132
66125,45272,29230,15.33792395
66126,66858,66857,1.46415164
66127,17165,17166,0.7946683
66128,17166,66862,4.5776636
66129,66862,66861,3.090825771
66130,66863,17688,3.564801837
66131,17688,70459,2.717899445
66132,70459,17689,11.54867255
66133,17689,17165,11.17624746
66134,66864,66863,1.814473496
66135,80202,66909,19.18182025
66136,66909,66907,1.120419726
66137,66907,70187,5.188735949
66138,70187,80201,13.42763591
66139,70189,70185,5.028218527
66140,70185,70180,0.319906444
66141,70180,70183,4.533187943
66142,70183,70184,2.802750447
66143,70184,66911,2.277826075
66144,66911,66910,0.61665301
66145,20884,72400,9.046313682
66146,72400,66922,27.07415427
66147,66922,66916,13.56117329
66148,66920,66919,3.944971338
66149,66917,66918,4.12114072
66150,66916,66920,2.123354879
66151,66919,66915,2.122451152
66152,66915,66917,2.15510232
66153,66918,66916,1.976770627
66154,45228,45838,0.614086211
66155,45838,66904,15.60578988
66156,66904,66913,16.63214818
66157,66913,66914,4.344059129
66158,66914,66925,6.551831977
66159,66925,66924,3.14302611
66160,17020,66966,7.801230985
66161,66966,17012,0.721204978
66162,17012,66965,0.742557636
66163,66965,66964,1.623544309
66164,9800,66968,0.592274458
66165,66969,7180,0.691301893
66166,8072,8071,4.152919867
66167,8071,56762,0.368066272
66168,56762,74178,4.383437518
66169,74178,8070,4.443172977
66170,8070,8069,6.419892452
66171,8069,2552,9.530277122
66172,2552,44928,2.444719706
66173,54637,13900,1.022754462
66174,13900,13898,4.399562883
66175,13892,13894,3.562575937
66176,13894,13893,2.026138306
66177,66973,3391,0.48262153
66178,72123,58974,4.548345282
66179,58974,23653,1.351441388
66180,23653,4152,1.596201599
66181,72123,72126,4.593155655
66182,72126,72125,1.397189104
66183,35289,6794,0.585017613
66184,6794,35069,0.868768529
66185,35069,35055,0.806870221
66186,35055,35291,1.505072836
66187,35291,35288,3.47298624
66188,35288,2188,3.454929289
66189,2188,62677,4.738259419
66190,62677,23670,1.552103593
66191,23670,3592,3.620831301
66192,3592,72115,9.341792774
66193,72115,72114,0.524086736
66194,72114,72116,0.875118348
66195,72125,72127,1.007370625
66196,72127,35084,1.036075657
66197,35084,35083,2.278513122
66198,35083,35082,1.435545109
66199,35082,7192,1.178798637
66200,7192,35075,1.07573029
66201,7190,7191,6.084814126
66202,7191,72125,1.183836339
66203,35375,47178,0.189961633
66204,47178,6640,3.022891771
66205,6640,850,3.336520997
66206,66971,7496,0.575488088
66207,8072,73753,6.065187076
66208,73753,8073,4.213597744
66209,8073,8074,4.312445186
66210,8074,8075,4.358981918
66211,8075,9631,1.680967461
66212,12390,9614,1.424718638
66213,9614,9613,1.769447853
66214,9613,45284,0.533303273
66215,45284,17043,0.975586689
66216,17043,9612,1.06541358
66217,9612,9611,1.060766363
66218,9611,45285,0.672527717
66219,45285,9610,0.627874583
66220,9610,45286,0.859705526
66221,45286,9609,0.437274592
66222,9609,9608,2.396979851
66223,9608,9857,3.356692405
66224,8635,66975,8.47403632
66225,66975,66976,2.315652978
66226,66976,66977,1.058035977
66227,66977,66978,0.455516732
66228,66978,66979,1.183030842
66229,66979,66980,1.069529118
66230,66980,66981,0.57496318
66231,66981,66982,1.073552904
66232,66982,66983,1.011659012
66233,66983,66984,1.238096842
66234,66984,66985,1.005270318
66235,66985,66986,0.722297045
66236,66986,66987,1.304307355
66237,66987,66988,1.46415306
66238,66988,66974,2.687530398
66239,66974,66989,6.034655729
66240,66989,66990,1.198952502
66241,66990,66991,1.014705177
66242,66991,66992,0.662423342
66243,66992,66993,0.805515745
66244,66993,66994,3.416051987
66245,66994,3754,1.441252638
66246,3754,67000,4.738324876
66247,67000,67001,0.747945326
66248,67001,67002,0.615123271
66249,67002,66999,0.959965603
66250,66999,67008,1.114298459
66251,67008,6442,5.984537477
66252,6442,67009,2.709763618
66253,67009,67010,1.496424933
66254,67010,67011,1.363797013
66255,67011,66997,0.76946769
66256,66997,67012,1.037557046
66257,67012,67013,1.301251427
66258,67013,66995,1.045112027
66259,66995,67014,1.077345429
66260,67014,6443,0.589754498
66261,6443,67015,1.118292127
66262,67015,67016,1.257803596
66263,67016,66996,0.496237506
66264,66996,67017,1.096223706
66265,67017,66998,2.370928135
66266,66998,8179,8.540950693
66267,67026,67025,0.41898947
66268,67028,67029,3.985992514
66269,67029,5670,0.589799158
66270,5670,28946,10.60708113
66271,28946,25097,8.972152692
66272,25097,32281,0.988831481
66273,32281,5671,0.639640591
66274,5671,32280,0.763374642
66275,32280,32279,0.499287573
66276,32279,73889,5.747604593
66277,73889,3464,3.101292574
66278,67027,67026,3.976801192
66279,64219,67028,0.404850184
66280,67025,67024,2.170435184
66281,67024,67023,3.042048384
66282,67023,67022,2.575851461
66283,67022,32359,0.988355074
66284,32359,67021,2.579767162
66285,67021,67020,3.880334667
66286,67020,71767,0.837774927
66287,71767,67018,0.494255596
66288,67018,67019,1.106901836
66289,45343,67041,1.647420684
66290,67041,67045,0.14352863
66291,67045,15721,0.260158532
66292,15721,61452,0.472410259
66293,61452,67042,0.154197528
66294,67042,63903,4.217906397
66295,63903,67040,2.380874208
66296,67040,66960,1.248689656
66297,8043,12329,18.40473618
66298,19643,29236,0.589473175
66299,29236,67057,0.260313543
66300,18924,12038,1.698944144
66301,12038,19001,10.91726711
66302,19001,18999,10.86521644
66303,67074,67073,2.27984388
66304,61211,61210,4.767914554
66305,61210,61214,2.759773227
66306,61214,61212,10.70534848
66307,61212,61389,5.522016689
66308,42578,42590,2.622394936
66309,42590,16350,2.172709437
66310,16350,42602,1.986135362
66311,42602,42606,1.995698419
66312,42606,16351,2.108239434
66313,16351,42613,2.167074231
66314,42613,16292,6.359339345
66315,67156,67155,2.683348237
66316,67155,67151,2.697001816
66317,67151,67150,2.985060434
66318,67150,67149,2.280735388
66319,67149,67148,2.659817424
66320,67148,67147,2.681049391
66321,67147,67146,3.13562266
66322,67146,67145,3.125406251
66323,67145,67144,2.814461335
66324,67144,67143,2.806592871
66325,67143,67154,24.5552003
66326,67154,67153,3.183849792
66327,67153,67142,3.164627849
66328,67142,67141,2.212981561
66329,67141,67140,2.405900168
66330,67140,67139,2.310392891
66331,67139,67138,21.93254216
66332,67138,67137,1.174818861
66333,67137,67136,16.00414639
66334,67136,67135,15.60153798
66335,67135,67134,1.106838033
66336,67134,67133,1.100832085
66337,67133,67132,0.749221431
66338,67132,67131,3.542449622
66339,67131,67130,3.580535646
66340,67130,67129,3.496294617
66341,67129,67128,3.653503484
66342,67128,67127,17.43510141
66343,67127,67126,10.92380474
66344,67126,67125,4.872060543
66345,67125,67124,1.856118205
66346,67124,67123,1.787354254
66347,67123,67122,1.727451365
66348,67122,67121,2.986553485
66349,67121,67120,3.400107249
66350,67120,67119,16.50223831
66351,67119,67118,1.964703443
66352,67118,67117,2.084631962
66353,67117,67116,2.185655546
66354,67116,67115,0.883039298
66355,67115,67114,1.425887013
66356,67114,67113,1.542742566
66357,67113,67112,1.459401644
66358,67112,67111,1.511843016
66359,67111,67110,2.60952313
66360,67110,67107,1.568684033
66361,42640,67211,1.560033033
66362,67211,67210,2.667196372
66363,67210,67209,1.461127465
66364,67209,67208,1.409137995
66365,67208,67207,1.699115024
66366,67207,67206,1.293161686
66367,67206,67205,0.869271989
66368,67205,67204,2.307591728
66369,67204,67203,2.153810072
66370,67203,67202,1.97860864
66371,67202,67201,16.56383428
66372,67201,67200,3.378459713
66373,67200,67199,2.923547181
66374,67199,67198,1.732810227
66375,67198,67197,1.782504729
66376,67197,67196,1.824060338
66377,67196,67085,4.758100921
66378,67085,67195,9.344465845
66379,67195,67194,1.546345517
66380,67194,67193,17.53554627
66381,67193,67192,3.518143199
66382,67192,67191,3.522718717
66383,67191,67190,3.576340529
66384,67190,67189,3.508402101
66385,67189,67188,0.496216159
66386,67188,67187,1.238909528
66387,67187,67186,1.1384666
66388,67186,67185,15.62941876
66389,67185,67184,16.00948056
66390,67184,67183,1.144639656
66391,67183,67182,22.67715644
66392,67182,67181,1.66986842
66393,67181,67180,0.895300126
66394,67180,67179,0.729978081
66395,67179,67178,0.76572424
66396,67178,67177,2.38428969
66397,67177,67212,3.131164803
66398,67212,67176,3.17396826
66399,67176,67172,24.33978224
66400,67172,67171,2.790017433
66401,67171,67170,2.823938342
66402,67170,67169,3.130297856
66403,67169,67168,3.0838973
66404,67168,67167,2.669029905
66405,67167,67166,2.65136572
66406,67166,67165,2.253411025
66407,67165,67164,2.929123641
66408,67164,67175,2.84916603
66409,67175,67174,2.57062954
66410,67288,67292,0.446212675
66411,67292,44181,1.149888746
66412,44181,901,6.751376555
66413,901,902,5.774952067
66414,902,44087,3.453283607
66415,44087,903,3.478006724
66416,903,67253,1.747514733
66417,67253,67238,3.843429796
66418,67238,44082,6.555317763
66419,44082,904,2.361337903
66420,904,44080,2.252833299
66421,44080,44079,2.157395616
66422,44079,67247,0.91822093
66423,67247,67246,1.773543872
66424,67246,67245,1.954216035
66425,67245,67244,1.517610964
66426,67244,44078,1.50251617
66427,44078,44077,1.36697665
66428,44077,905,2.598472781
66429,905,906,3.186034236
66430,906,67252,3.30849952
66431,67252,44075,3.41324199
66432,888,67243,2.343735708
66433,67243,67240,1.543249493
66434,67240,889,2.461058093
66435,889,890,2.522867819
66436,890,44076,2.879517376
66437,44076,52615,1.138532583
66438,52615,67248,1.203927637
66439,67248,67249,1.507666091
66440,67249,67250,1.92248681
66441,67250,67251,1.80070819
66442,67251,3140,1.202008231
66443,3140,52624,3.359006592
66444,52624,891,1.208636344
66445,891,44081,1.926475504
66446,44081,59982,1.40240701
66447,59982,44083,1.73255157
66448,44083,67272,3.195108249
66449,67272,44084,2.125609114
66450,44084,44085,1.944491753
66451,44085,892,2.562048273
66452,892,44086,3.346075691
66453,44086,893,3.451065338
66454,893,894,4.476853053
66455,894,44179,7.802174032
66456,44179,67290,1.086331513
66457,67290,67287,0.446690652
66458,67287,67283,0.781813156
66459,67224,67225,4.528419729
66460,67225,67223,1.890183762
66461,67223,67226,1.644732783
66462,67226,67227,2.948637781
66463,67227,67234,2.793171901
66464,67234,67235,2.006203113
66465,67235,67270,3.609240556
66466,67270,67260,2.167512883
66467,67260,67261,2.211639562
66468,67261,67262,4.053558056
66469,67262,67263,3.637583582
66470,67263,67264,4.037566649
66471,67264,67265,4.908690555
66472,67265,67266,2.290866944
66473,67266,67267,2.044388583
66474,67267,67268,4.277971012
66475,67268,67269,1.847029108
66476,67269,67279,2.079979631
66477,67279,67152,2.317151448
66478,67152,67256,4.169295863
66479,67256,67156,18.21878928
66480,65626,65620,1.437285387
66481,65620,46358,2.392274389
66482,46358,52621,0.702604445
66483,52621,65616,4.524721772
66484,65616,65617,1.147777677
66485,65617,46357,8.053103227
66486,46357,46356,7.127493324
66487,46356,46355,8.015744319
66488,46355,46354,25.95465616
66489,46354,46353,4.891429256
66490,46353,67255,3.740196475
66491,67254,52609,3.795196031
66492,52609,52598,1.806323482
66493,52598,52610,26.80796113
66494,52610,65619,20.13577852
66495,65619,65618,4.288941845
66496,65618,67259,4.322338128
66497,67259,67258,3.064257544
66498,67258,52616,2.823897133
66499,52616,65621,1.103490298
66500,14528,50607,13.93886644
66501,50607,50608,6.445439816
66502,50608,33003,4.15028952
66503,33003,32983,6.464238225
66504,32983,33011,7.480741211
66505,33011,52612,7.923007622
66506,52612,69751,3.921708707
66507,69751,52605,4.005707749
66508,52605,65965,25.88698806
66509,65965,52617,5.104410521
66510,52617,52618,8.097271377
66511,52618,52592,8.550533221
66512,52592,52614,13.14217874
66513,52614,65628,9.150075362
66514,65628,67254,16.90656022
66515,67255,65627,3.826705505
66516,65627,46352,4.41369423
66517,46352,46351,7.911562144
66518,46351,46350,9.150083877
66519,46350,46349,12.70400867
66520,46349,46348,10.15463261
66521,46348,65963,7.676100167
66522,65963,46347,21.51081032
66523,46347,46346,9.391348038
66524,46346,69752,4.150233223
66525,69752,46345,3.611279006
66526,46345,46344,8.103009589
66527,46344,46343,14.01323693
66528,46343,46342,10.45936969
66529,46342,46341,8.172989526
66530,46341,14529,5.817414094
66531,67293,67303,14.93452753
66532,67303,67301,20.75181303
66533,67301,67296,2.56002768
66534,67296,67302,6.188347633
66535,67302,67228,3.694695849
66536,67228,67224,7.839509201
66537,67231,67230,7.818945467
66538,67230,44180,3.683905744
66539,44180,67298,6.22891755
66540,67298,3543,2.52432443
66541,3543,44183,20.75273315
66542,44183,67912,10.07173921
66543,67912,67294,4.895391348
66544,67372,67360,2.539803657
66545,67360,67361,4.093889696
66546,67361,67359,4.749784539
66547,67359,67362,9.412302132
66548,67362,67343,3.045820703
66549,67344,67354,3.042895174
66550,67354,67353,9.416170338
66551,67353,67352,4.763708803
66552,67352,67351,4.129783038
66553,67351,67355,2.567805324
66554,67355,67346,8.044314056
66555,67371,67372,8.019257828
66556,67308,67315,2.083293226
66557,67315,67314,1.175203811
66558,67314,67313,1.630923812
66559,67313,67312,0.803343215
66560,67312,51147,0.706613875
66561,67311,67333,0.649006665
66562,67333,67334,1.088753817
66563,67334,67335,1.68712506
66564,67335,67336,1.248591126
66565,67336,67307,2.126318456
66566,67346,67345,1.436712946
66567,67345,67321,1.331497887
66568,67321,67320,1.182700668
66569,67320,67319,1.677873113
66570,67319,67318,1.68973831
66571,67318,67317,2.819173612
66572,67317,67316,2.934445222
66573,67316,67308,0.433847488
66574,12268,51150,11.14414822
66575,51150,67311,2.004148512
66576,67311,51147,0.903193618
66577,67307,67365,0.437659212
66578,67365,67366,2.964875706
66579,67366,67367,2.795889289
66580,67367,67368,1.62927193
66581,67368,67364,1.603144814
66582,67364,67369,1.121528901
66583,67369,67370,1.314171354
66584,67370,67371,1.323686792
66585,67341,67340,5.705712853
66586,67340,67339,1.796941424
66587,67339,67338,4.785875805
66588,67338,67337,8.779134139
66589,67337,69056,13.30839694
66590,69056,67342,2.653162392
66591,67376,69057,2.660743791
66592,69057,67377,13.27716695
66593,67377,67378,8.808641008
66594,67378,67379,4.782465808
66595,67379,67380,1.803781462
66596,67380,67381,5.69046741
66597,67350,67356,2.918666567
66598,67356,67344,3.148695952
66599,67343,67357,3.165862003
66600,67357,67363,3.039490192
66601,67416,58961,0.817694681
66602,58961,25231,14.47492761
66603,25231,58962,14.77556595
66604,58962,25213,4.664893845
66605,25213,25205,4.948090274
66606,25205,25229,4.222339707
66607,25229,58956,6.417421988
66608,58956,58953,5.37872124
66609,58953,72299,8.52440134
66610,72299,25226,1.250755239
66611,67417,67416,2.873662903
66612,67418,63428,6.813225425
66613,63428,63429,5.15718315
66614,63429,25211,1.378190961
66615,67419,67418,2.872984964
66616,67420,67424,0.180760601
66617,67421,67420,0.69485969
66618,67423,60163,1.101267913
66619,60163,25237,7.437472965
66620,25237,50759,2.673112079
66621,50759,25247,1.310887052
66622,25247,25236,1.58007746
66623,25236,25235,1.642094659
66624,67424,67423,0.694859411
66625,67426,25248,0.111565839
66626,25248,30665,1.754789675
66627,30665,25240,5.134500574
66628,25240,25241,2.015251856
66629,25241,25249,1.0339506
66630,25249,52397,3.299442539
66631,52397,52398,3.19365817
66632,52398,52399,4.82400729
66633,52399,52400,5.483974763
66634,52400,52401,4.773549917
66635,52401,52402,1.180864715
66636,25242,67426,1.779171096
66637,67422,67425,1.151836102
66638,67425,25238,0.973594831
66639,25238,52403,0.915485367
66640,52403,25234,8.537864057
66641,25234,25233,1.809162827
66642,25233,25245,2.320538569
66643,25245,16051,1.248793832
66644,25235,67422,1.154330561
66645,67478,70332,13.68347464
66646,70332,67458,54.51106299
66647,67458,70322,8.106340677
66648,70321,67481,7.036460236
66649,67481,67464,2.236121398
66650,67464,67477,49.53225654
66651,67469,67473,6.731138355
66652,67474,67470,6.710405572
66653,67477,67469,49.97182197
66654,67470,67478,32.42561016
66655,67485,67484,14.08456837
66656,30010,67486,5.265847656
66657,67486,67485,3.185656796
66658,7022,67524,3.248925582
66659,67524,67523,0.309101518
66660,12362,51871,0.797276056
66661,51871,67540,3.968930019
66662,67540,67539,0.315343282
66663,67542,67545,2.802538699
66664,67545,12353,1.053653103
66665,67543,67542,0.315625559
66666,12240,67565,3.614604332
66667,67565,67564,1.70602529
66668,73383,67556,12.61448294
66669,67556,67555,13.6567251
66670,67555,67550,22.53828214
66671,67550,67551,0.657170726
66672,67551,67553,18.08086703
66673,67553,67552,0.732511338
66674,67552,67549,0.401064373
66675,67549,71641,5.490913736
66676,71641,73382,2.239501964
66677,73382,67567,2.995945579
66678,67567,67566,1.249362235
66679,57437,21757,5.664050145
66680,67576,49702,2.32262909
66681,49702,49703,4.44842587
66682,67585,67584,0.962432387
66683,22498,67585,25.64916867
66684,37269,37270,4.987667319
66685,37270,37271,3.071396704
66686,37271,37272,1.400360929
66687,37272,37273,1.04791646
66688,37273,37274,0.604158323
66689,37274,37275,0.2924846
66690,37275,37276,0.295322044
66691,67608,37277,0.538533193
66692,37277,37283,0.373416062
66693,37283,37286,0.320739684
66694,37286,37288,0.274547273
66695,37288,37290,0.244198696
66696,37290,37291,0.248785462
66697,37291,37293,0.235399374
66698,37293,37295,0.269363619
66699,37295,37294,0.487530014
66700,37294,37292,0.887428994
66701,37292,37285,3.641270395
66702,37285,37280,2.662906029
66703,37280,37278,0.472291935
66704,37278,37279,0.413507304
66705,37279,37281,0.41734977
66706,37281,37282,0.403336734
66707,37282,37284,0.306489285
66708,37284,37287,0.327085019
66709,37287,37289,0.343245639
66710,37289,37296,0.334170759
66711,37296,37297,0.272128516
66712,37297,37298,0.286647192
66713,37298,67610,1.089493462
66714,67610,67609,0.520214912
66715,67609,67611,0.405942351
66716,67611,67612,0.519584864
66717,7811,22109,2.920711831
66718,67620,67621,1.203661012
66719,24754,24755,0.472775574
66720,24755,67620,4.719786164
66721,37580,37562,3.492253697
66722,37435,67637,3.487932773
66723,67637,37573,7.919888734
66724,37573,37390,6.867636085
66725,37390,37580,5.110502665
66726,37585,67636,1.565224094
66727,67636,67635,1.488158369
66728,67635,37466,1.39454755
66729,37466,37435,1.929394197
66730,37525,58686,1.791917569
66731,58686,58685,1.464724661
66732,58685,58684,1.186105552
66733,58684,37433,0.846786623
66734,58419,58426,2.062436018
66735,47314,47305,2.631406325
66736,47305,47510,7.00969461
66737,47510,47320,17.99100108
66738,47320,47307,4.181592015
66739,47307,47308,4.262383488
66740,47308,47509,5.757609218
66741,47509,47508,5.62724535
66742,47508,47507,5.372261764
66743,47507,76471,5.70091462
66744,76471,47506,2.76115334
66745,47506,47324,10.04130553
66746,47324,76469,6.079104716
66747,76469,51541,2.607271334
66748,67694,18861,31.91045765
66749,18826,18843,11.20344233
66750,18843,70593,4.102859725
66751,70593,47719,3.966204255
66752,47719,70594,8.471165493
66753,70594,18844,8.483593877
66754,18844,74776,12.53889962
66755,74776,74777,5.959391987
66756,74777,74778,5.967979544
66757,74778,74779,8.146772046
66758,74779,74780,5.424746101
66759,74780,47720,8.711094059
66760,16200,53504,4.564633607
66761,53504,16201,1.0916897
66762,16201,47717,5.254856471
66763,47717,70775,5.44322685
66764,70775,16202,5.603021183
66765,16202,77289,5.477256106
66766,67697,46005,16.26536689
66767,67696,67697,3.635378059
66768,48545,22499,1.945404872
66769,22499,22572,1.774689402
66770,22572,22594,1.66992897
66771,22594,22526,2.487041294
66772,22526,22616,2.910000618
66773,22616,22519,2.979369271
66774,22519,22663,5.82755937
66775,22663,22667,2.173726996
66776,48544,22588,2.655104972
66777,22588,22600,1.710347172
66778,22600,22507,1.59813047
66779,22507,22653,2.176458713
66780,22653,22535,2.172414525
66781,22535,22687,2.315516338
66782,22687,22514,2.044687755
66783,22514,22610,2.436904366
66784,22610,22492,2.269737178
66785,22492,22634,2.224759047
66786,22634,22614,2.418033277
66787,22614,48539,4.305500152
66788,48539,22454,6.811554546
66789,26136,26134,2.32686554
66790,26134,26133,2.31833321
66791,26133,26130,2.861705714
66792,26130,26126,2.681410364
66793,26126,14532,2.908936196
66794,14532,67698,4.480541944
66795,47830,26239,0.913604955
66796,26239,26236,4.050520769
66797,26236,26234,3.614091607
66798,26234,26231,3.637964464
66799,26231,26229,4.339568913
66800,26229,67699,2.690759288
66801,26221,26226,8.498839087
66802,26226,67700,2.573580046
66803,67704,11773,3.339072819
66804,11773,5429,5.077617549
66805,5429,44089,2.829920857
66806,44089,5430,0.423656669
66807,67703,67704,2.907980572
66808,5426,11774,5.455626895
66809,11774,67701,3.672815223
66810,67701,67702,2.433510588
66811,26077,44950,18.72137802
66812,44950,67705,4.161364883
66813,67705,12072,8.928566064
66814,12069,67706,9.015357127
66815,67706,70741,0.873682527
66816,70741,26074,2.438656714
66817,26074,26076,19.55085388
66818,67707,26075,1.990797604
66819,26075,76429,8.060591587
66820,76429,11772,6.043710293
66821,67708,67707,2.557585593
